i=177 | event=NONE | counter=1 | f_prime=15486100691.67 | f_star=1908298124.00 | 7132813865.906->7132813865.906 | f_range=[1908298124.00, 55586402037.67]
i=178 | event=NONE | counter=2 | f_prime=8170725484.00 | f_star=1908298124.00 | 7132813865.906->7132813865.906 | f_range=[1908298124.00, 55586402037.67]
i=179 | event=NONE | counter=3 | f_prime=6122445467.67 | f_star=1908298124.00 | 7132813865.906->7132813865.906 | f_range=[1908298124.00, 55586402037.67]
i=180 | event=STAG | counter=0 | f_prime=9290028385.00 | f_star=1908298124.00 | 7132813865.906->7157080521.822 | f_range=[1908298124.00, 55586402037.67]
i=181 | event=NONE | counter=1 | f_prime=44090820039.67 | f_star=1908298124.00 | 7157080521.822->7157080521.822 | f_range=[1908298124.00, 55586402037.67]
i=182 | event=NONE | counter=2 | f_prime=9450738078.00 | f_star=1908298124.00 | 7157080521.822->7157080521.822 | f_range=[1908298124.00, 55586402037.67]
i=183 | event=NONE | counter=3 | f_prime=22725202904.67 | f_star=1908298124.00 | 7157080521.822->7157080521.822 | f_range=[1908298124.00, 55586402037.67]
i=184 | event=STAG | counter=0 | f_prime=10954743783.00 | f_star=1908298124.00 | 7157080521.822->7157080521.822 | f_range=[1908298124.00, 55586402037.67]
i=185 | event=S_STAG | counter=0 | f_prime=38962166968.67 | f_star=1908298124.00 | 7157080521.822->6841338384.987 | f_range=[1908298124.00, 55586402037.67]
i=186 | event=NONE | counter=1 | f_prime=6507035423.00 | f_star=1908298124.00 | 6841338384.987->6841338384.987 | f_range=[1908298124.00, 55586402037.67]
i=187 | event=NONE | counter=2 | f_prime=4943201628.00 | f_star=1908298124.00 | 6841338384.987->6841338384.987 | f_range=[1908298124.00, 55586402037.67]
i=188 | event=NONE | counter=3 | f_prime=27611568639.67 | f_star=1908298124.00 | 6841338384.987->6841338384.987 | f_range=[1908298124.00, 55586402037.67]
i=189 | event=IMPR | counter=0 | f_prime=777361961.67 | f_star=777361961.67 | 6841338384.987->3929317074.406 | f_range=[777361961.67, 55586402037.67]
i=190 | event=NONE | counter=1 | f_prime=15854821502.67 | f_star=777361961.67 | 3929317074.406->3929317074.406 | f_range=[777361961.67, 55586402037.67]
i=191 | event=NONE | counter=2 | f_prime=9151783013.67 | f_star=777361961.67 | 3929317074.406->3929317074.406 | f_range=[777361961.67, 55586402037.67]
i=192 | event=NONE | counter=3 | f_prime=16914980745.67 | f_star=777361961.67 | 3929317074.406->3929317074.406 | f_range=[777361961.67, 55586402037.67]
i=193 | event=STAG | counter=0 | f_prime=16408702178.67 | f_star=777361961.67 | 3929317074.406->6841338384.987 | f_range=[777361961.67, 55586402037.67]
i=194 | event=NONE | counter=1 | f_prime=2823536261.67 | f_star=777361961.67 | 6841338384.987->6841338384.987 | f_range=[777361961.67, 55586402037.67]
i=195 | event=NONE | counter=2 | f_prime=8618724217.67 | f_star=777361961.67 | 6841338384.987->6841338384.987 | f_range=[777361961.67, 55586402037.67]
i=196 | event=NONE | counter=3 | f_prime=10340694141.00 | f_star=777361961.67 | 6841338384.987->6841338384.987 | f_range=[777361961.67, 55586402037.67]
i=197 | event=STAG | counter=0 | f_prime=1236675222.00 | f_star=777361961.67 | 6841338384.987->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=198 | event=NONE | counter=1 | f_prime=7861706026.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=199 | event=NONE | counter=2 | f_prime=6846382891.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=200 | event=NONE | counter=3 | f_prime=8951462504.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=201 | event=STAG | counter=0 | f_prime=16255477891.00 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=202 | event=S_STAG | counter=0 | f_prime=8190849920.67 | f_star=777361961.67 | 7307872010.133->6783403066.502 | f_range=[777361961.67, 55586402037.67]
i=203 | event=NONE | counter=1 | f_prime=2041065489.00 | f_star=777361961.67 | 6783403066.502->6783403066.502 | f_range=[777361961.67, 55586402037.67]
i=204 | event=NONE | counter=2 | f_prime=2471068727.67 | f_star=777361961.67 | 6783403066.502->6783403066.502 | f_range=[777361961.67, 55586402037.67]
i=205 | event=NONE | counter=3 | f_prime=16689057397.67 | f_star=777361961.67 | 6783403066.502->6783403066.502 | f_range=[777361961.67, 55586402037.67]
i=206 | event=STAG | counter=0 | f_prime=22367229474.67 | f_star=777361961.67 | 6783403066.502->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=207 | event=NONE | counter=1 | f_prime=13348244656.00 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=208 | event=NONE | counter=2 | f_prime=4124549222.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=209 | event=NONE | counter=3 | f_prime=7822230985.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=210 | event=STAG | counter=0 | f_prime=1414931021.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=211 | event=NONE | counter=1 | f_prime=4057986284.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=212 | event=NONE | counter=2 | f_prime=4057986284.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=213 | event=NONE | counter=3 | f_prime=6634520661.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=214 | event=STAG | counter=0 | f_prime=10206492868.00 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=215 | event=S_STAG | counter=0 | f_prime=7851828961.67 | f_star=777361961.67 | 7307872010.133->7255425115.770 | f_range=[777361961.67, 55586402037.67]
i=216 | event=NONE | counter=1 | f_prime=6291082365.00 | f_star=777361961.67 | 7255425115.770->7255425115.770 | f_range=[777361961.67, 55586402037.67]
i=217 | event=NONE | counter=2 | f_prime=9003979608.00 | f_star=777361961.67 | 7255425115.770->7255425115.770 | f_range=[777361961.67, 55586402037.67]
i=218 | event=NONE | counter=3 | f_prime=3181165253.00 | f_star=777361961.67 | 7255425115.770->7255425115.770 | f_range=[777361961.67, 55586402037.67]
i=219 | event=STAG | counter=0 | f_prime=10251136144.67 | f_star=777361961.67 | 7255425115.770->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=220 | event=NONE | counter=1 | f_prime=15472522810.00 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=221 | event=NONE | counter=2 | f_prime=4357350362.00 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=222 | event=NONE | counter=3 | f_prime=10885696307.00 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=223 | event=STAG | counter=0 | f_prime=4650180750.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=224 | event=NONE | counter=1 | f_prime=11847076687.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=225 | event=NONE | counter=2 | f_prime=9194217937.00 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=226 | event=NONE | counter=3 | f_prime=6827841301.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=227 | event=STAG | counter=0 | f_prime=15486100444.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=228 | event=S_STAG | counter=0 | f_prime=8190850050.67 | f_star=777361961.67 | 7307872010.133->7302627320.697 | f_range=[777361961.67, 55586402037.67]
i=229 | event=NONE | counter=1 | f_prime=10920193749.00 | f_star=777361961.67 | 7302627320.697->7302627320.697 | f_range=[777361961.67, 55586402037.67]
i=230 | event=NONE | counter=2 | f_prime=2471068941.67 | f_star=777361961.67 | 7302627320.697->7302627320.697 | f_range=[777361961.67, 55586402037.67]
i=231 | event=NONE | counter=3 | f_prime=19058834795.67 | f_star=777361961.67 | 7302627320.697->7302627320.697 | f_range=[777361961.67, 55586402037.67]
i=232 | event=STAG | counter=0 | f_prime=6166624662.67 | f_star=777361961.67 | 7302627320.697->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=233 | event=NONE | counter=1 | f_prime=9951563077.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=234 | event=NONE | counter=2 | f_prime=6193201159.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=235 | event=NONE | counter=3 | f_prime=11420294888.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=236 | event=STAG | counter=0 | f_prime=7871588952.00 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=237 | event=NONE | counter=1 | f_prime=4518161624.00 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=238 | event=NONE | counter=2 | f_prime=15896048191.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=239 | event=NONE | counter=3 | f_prime=11303052687.00 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=240 | event=STAG | counter=0 | f_prime=8567260576.00 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=241 | event=S_STAG | counter=0 | f_prime=4057986284.67 | f_star=777361961.67 | 7307872010.133->7307347541.190 | f_range=[777361961.67, 55586402037.67]
i=242 | event=NONE | counter=1 | f_prime=3746325670.67 | f_star=777361961.67 | 7307347541.190->7307347541.190 | f_range=[777361961.67, 55586402037.67]
i=243 | event=NONE | counter=2 | f_prime=10600204896.67 | f_star=777361961.67 | 7307347541.190->7307347541.190 | f_range=[777361961.67, 55586402037.67]
i=244 | event=NONE | counter=3 | f_prime=11668354416.67 | f_star=777361961.67 | 7307347541.190->7307347541.190 | f_range=[777361961.67, 55586402037.67]
i=245 | event=STAG | counter=0 | f_prime=6643669500.00 | f_star=777361961.67 | 7307347541.190->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=246 | event=NONE | counter=1 | f_prime=6948773900.00 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=247 | event=NONE | counter=2 | f_prime=12063232882.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=248 | event=NONE | counter=3 | f_prime=16943324103.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=249 | event=STAG | counter=0 | f_prime=5645867318.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
i=250 | event=NONE | counter=1 | f_prime=18110340198.67 | f_star=777361961.67 | 7307872010.133->7307872010.133 | f_range=[777361961.67, 55586402037.67]
